url,domainStart,domainEnd,sslStart,sslEnd,sslIssuer,label,dlPhishingScore
findeks,3,362,-1,-1,,1,0.008542764
ceptlkontoryuklemesi,1,364,-1,-1,,1,0.99995685
evbkjnrkljgn,1,364,-1,-1,,1,0.99997354
e-alisverislerget,1,364,-1,-1,,1,0.89688504
hizlirndvuu,3,362,-1,-1,,1,0.9985267
bireyselmobilbasvurun,0,365,-1,-1,,1,0.99980646
8yilozelfirsatbnancede,0,365,-1,-1,,1,0.99996245
7yilozelfirsatbnancede,0,365,-1,-1,,1,0.9999635
tribncadestektr,0,365,-1,-1,,1,0.9999269
tabpsndnvsu,0,365,-1,-1,,1,0.9997732
bnbfirsatkampanyasizlericin,0,365,-1,-1,,1,0.99995947
denizbireyselfirsat,0,365,-1,-1,,1,0.99996626
evlkbsrv,4,361,-1,-1,,1,0.9986999
bilimvekulturvak,8,357,-1,-1,,1,0.17126918
6yilozelfirsatbnancede,0,365,-1,-1,,1,0.9999635
bireyselbasvurunmobilsube,0,365,-1,-1,,1,0.9999964
hizliislem,2,363,-1,-1,,1,0.9982698
basvuruyap-ailevegenc,0,365,-1,-1,,1,0.9999052
yeniyazfirsatibnanceglblde,0,365,-1,-1,,1,0.99998665
turkiyeiyade,0,365,-1,-1,,1,0.7355888
bayramdasigortatrafik,60,304,-1,-1,,1,0.99763024
bayramdasansigortan,60,304,-1,-1,,1,0.9020297
basvuru-ailevegenc,0,365,-1,-1,,1,0.9999583
webdengiris-webdenizacik,0,365,-1,-1,,1,0.9998548
akiyadeturkiye,0,365,-1,-1,,1,0.8860244
basvurusu-ailevegenc,0,365,-1,-1,,1,0.99996626
vakifff,0,365,-1,-1,,1,0.98407423
aylak-lar,3,362,-1,-1,,1,0.51932335
neturk,1,364,-1,-1,,1,0.0134942895
0r7,6,359,-1,-1,,1,0.7910496
sahibindem,3,361,-1,-1,,1,0.99905914
101mobilkampanyaonlinesube,1,364,2,88,Let's Encrypt,1,0.99999666
bu-haftaki-kampanya-indirim,2,363,-1,-1,,1,0.99997556
basvurusu-ailevegenc,0,365,-1,-1,,1,0.99996626
yeniyeni22,0,365,-1,-1,,1,0.97678214
228-18-1-15-1,8,357,-1,-1,,1,0.99817
dijitalwebdengiris-denizacik,1,364,-1,-1,,1,0.9995214
tprsnsanns,5,360,-1,-1,,1,0.86419904
yeniyeni21,0,365,-1,-1,,1,0.9771696
netappturkiye,1,364,-1,-1,,1,0.2341144
nufusmudurlugurandevualanidggh,0,365,-1,-1,,1,0.9999876
thisisaylak,3,362,-1,-1,,1,0.011070416
cimeraktariadeni,2680,241,-1,-1,,1,0.9893519
krdsenvler,0,365,-1,-1,,1,0.35667586
rayrentotokirala,1,364,-1,-1,,1,0.92755276
ttmrsrglma,2,363,-1,-1,,1,0.99948007
huzumkurumvekurulusu,2,363,-1,-1,,1,0.28885415
mrotokiralama,0,365,-1,-1,,1,0.37094742
xn--kytislem-j0a56e,2,363,-1,-1,,1,0.99995637
ttramer36,3,362,-1,-1,,1,0.9240908
gonulyrdmvkf,3,362,-1,-1,,1,0.9998572
paxenmetotekrardansahnee,1,364,-1,-1,,1,0.98700446
rndvubasvuxsu,3,362,-1,-1,,1,0.99987507
tramer,2,363,-1,-1,,1,0.089112684
mixkonumateslimkiralama,1,364,-1,-1,,1,0.3319149
dreamkonumateslimkiralama,1,364,-1,-1,,1,0.41904914
maxkonumateslimkiralama,1,364,-1,-1,,1,0.42506608
metabussinesportal,1,364,-1,-1,,1,0.9203117
sorgucome,9,356,-1,-1,,1,0.5196523
iqsupporthelp,100,265,5,85,Let's Encrypt,1,0.9979063
mixrentotokirala,0,365,-1,-1,,1,0.9052507
renaccarturkey,1,364,-1,-1,,1,0.18826328
hgsmusteri,2,363,-1,-1,,1,0.9964134
angarasdwe,0,365,-1,-1,,1,0.9774464
giftbiance-basvuruformudoldurhmn,0,365,-1,-1,,1,0.99985826
nexis,14,351,-1,-1,,1,0.081372105
garanttts,2,363,-1,-1,,1,0.8469472
istkrttlykle,0,365,-1,-1,,1,0.9996031
egeysktmdolx,1,364,-1,-1,,1,0.999553
online-market,0,365,-1,-1,,1,0.9841904
edevlet-gov,0,365,-1,-1,,1,0.9995778
sabahlarakadar,1,364,-1,-1,,1,0.042798337
merkezitr,39,326,-1,-1,,1,0.85972273
ossymsislm,150,215,-1,-1,,1,0.92435646
siigortaladine,1,364,-1,-1,,1,0.9461915
aractrxxwooxynface,3,362,-1,-1,,1,0.9974878
vakifhizmetleri,0,365,-1,-1,,1,0.9984894
paketlemeevde,0,365,-1,-1,,1,0.9930334
anlikislemler,0,365,-1,-1,,1,0.82288426
firsat-online,0,365,-1,-1,,1,0.9951486
basvurunetgaarante,0,365,-1,-1,,1,0.9995789
anublrss,4,361,-1,-1,,1,0.7102192
simdskaltayertvdfrkdzs,0,365,-1,-1,,1,0.999982
djgjt,0,365,-1,-1,,1,0.99704844
vakbsjadbananeasd,1,364,-1,-1,,1,0.9997553
nvxrndevunuhmnal,103,262,-1,-1,,1,0.9742711
confusionnoise,124,241,-1,-1,,1,0.9993292
online-firsat,2,363,-1,-1,,1,0.999785
getanewsmycampaniakbasvurusundabulunun,0,365,-1,-1,,1,0.99999547
garannnnttt,2,363,-1,-1,,1,0.99923384
aracmyneslmlara,209,155,-1,-1,,1,0.97909206
hizlirndrvnuhmnall,0,365,-1,-1,,1,0.9992311
hemenrandavu,0,365,-1,-1,,1,0.94153255
emredenizicokseviyo,4,361,-1,-1,,1,0.3688513
helpforteam,35,330,-1,-1,,1,0.744143
tpgkmisi,0,365,-1,-1,,1,0.899144
osbkvrulkkr,1,364,-1,-1,,1,0.9998858
tabpursdnvsu,1,364,-1,-1,,1,0.99791664
edvltcmeri,0,365,-1,-1,,1,0.86553407
bmcss,1,364,-1,-1,,1,0.9107253
lapana,4,361,-1,-1,,1,0.09846507
kesintisizislemleronline,3,362,-1,-1,,1,0.99988806
sahibindenarabam,45,320,-1,-1,,1,0.9981706
pazarandavu,0,365,-1,-1,,1,0.6536935
nvlassistiy,3,362,-1,-1,,1,0.5020681
hizlirndrvnuhmnal,107,258,-1,-1,,1,0.99992526
tmm-hrsrndsvbu,17,348,-1,-1,,1,0.9999571
tramercikiozleocobble,1,364,-1,-1,,1,0.8612543
xn--trkyeedvletgiri-n6c,0,365,-1,-1,,1,0.99999547
hsorgula,15,350,-1,-1,,1,0.8501805
mariana,43,322,-1,-1,,1,0.0831229
araccmuxyene,190,174,-1,-1,,1,0.9070816
firsat-granti-basvuruday,0,365,-1,-1,,1,0.99998736
tamrandavu,0,365,-1,-1,,1,0.3870713
33dmn,0,365,-1,-1,,1,0.71104574
xn--moblsubeyegiris-9kc,25,340,-1,-1,,1,0.99999464
emlkgrv,1,364,-1,-1,,1,0.9998368
bearringer,107,258,-1,-1,,1,0.5033019
view,1941,615,-1,-1,,1,0.10138606
view,1941,615,-1,-1,,1,0.10138606
altunyuklemehizmeti,177,188,-1,-1,,1,0.9938258
buralardabizegelbasvur,41,324,-1,-1,,1,0.9999553
scldvbtlvt-dcvvt,1,364,-1,-1,,1,0.99998903
amsterdamdaotlarvarmi,27,338,-1,-1,,1,0.9762755
sahibindennparamguvende,1,363,-1,-1,,1,0.9999492
brsemrglrd,1,364,2,88,Google Trust Services LLC,1,0.9071123
kenekem,5,360,5,85,Google Trust Services LLC,1,0.28292167
trmslanmcn,13,352,14,76,Google Trust Services LLC,1,0.81051195
tramerodemehem,61,304,3,87,Google Trust Services LLC,1,0.99841034
sahibindensigorta,0,365,1,89,Google Trust Services LLC,1,0.7479876
sahibinden,42,323,-1,-1,,1,0.99630356
sahibinden,15,350,-1,-1,,1,0.99630356
secure-ilanlarimizdan,15,350,-1,-1,,1,0.99972445
aninda-siparis,42,323,-1,-1,,1,0.9993554
onaylama-app,19,346,-1,-1,,1,0.9091583
s-sahibinden,23,342,-1,-1,,1,0.9997228
cmguvende,23,342,-1,-1,,1,0.9741183
sahibinden,19,346,-1,-1,,1,0.99630356
genelmerkezrandevu,0,365,1,89,Google Trust Services LLC,1,0.5322004
gunduzdernegi,3,362,2,88,Let's Encrypt,1,0.0125316605
isttg,2,363,3,87,Google Trust Services LLC,1,0.7811421
sahibinden,26,339,-1,-1,,1,0.99630356
sahibinden-param,19,346,-1,-1,,1,0.9999243
siparis-servisi,19,346,-1,-1,,1,0.72532773
sahibindenparamguvende,5,360,-1,-1,,1,0.9999794
tr-ilan,5,360,-1,-1,,1,0.68317324
onayin-tr,26,339,-1,-1,,1,0.95056826
turkiye,304,60,-1,-1,,1,0.19039878
xn--kuveytturkmobl-igc,0,365,-1,-1,,1,0.99408096
portal-iadem-deniz,0,365,-1,-1,,1,0.9999287
istanbulkartim,0,365,-1,-1,,1,0.9976839
akillisigorta,4,361,-1,-1,,1,0.0021849908
gulayyardimvakfi,0,365,-1,-1,,1,0.98650604
portaliadem,0,365,-1,-1,,1,0.99100846
101internetsubeozel,0,365,1,89,Let's Encrypt,1,0.99455017
portal-iadem-deniz,0,365,-1,-1,,1,0.9999287
btpum-buisness,0,365,-1,-1,,1,0.80733407
guvendeilaniniz,1,363,-1,-1,,1,0.99462587
478-268-1-1-0,0,365,-1,-1,,1,0.9993586
senersens,0,365,-1,-1,,1,0.11737738
phonapi,47,318,-1,-1,,1,0.13617569
tbpum-buisness,0,365,-1,-1,,1,0.72316927
acqurieallkampanyakatiliminiyapwillbepoinwhc,0,365,-1,-1,,1,0.9999956
paramgvendesahbnden,0,365,-1,-1,,1,0.9999571
basvurukredi,0,365,-1,-1,,1,0.99989367
xhesabiniinceleyenigorr,0,365,-1,-1,,1,0.9995467
royaleminecraft,0,365,-1,-1,,1,0.83745974
namikkemalvakfi,6,359,-1,-1,,1,0.10497619
rsnsdnsns,6,359,-1,-1,,1,0.9992071
ixtanblkrtyeni,19,346,-1,-1,,1,0.9992955
xn--vdfrteglkg-geb,1,364,-1,-1,,1,0.9999324
xn--hasarkaydsorgulama-m0c,0,365,-1,-1,,1,0.99998486
mixfiloarabalar,1,364,-1,-1,,1,0.8063758
kuveytturk-web-sube-kampanyalarimiz-finansman904,2681,240,-1,-1,,1,0.99998033
ziraat-web,0,365,-1,-1,,1,0.9998128
k-pr---l----cv-ad----ia,2,363,-1,-1,,1,0.99963236
kuveytturk-web-sube-kampanyalarimiz-finansman96,2681,240,-1,-1,,1,0.9999865
basvurum-denizde-tr,0,365,-1,-1,,1,0.9999914
whizmetim-buisness,0,365,-1,-1,,1,0.9587244
basvurunutamamlahediyenialkampanyadancustomerandbilling,0,365,-1,-1,,1,0.99945885
tarimormangovtr,3,362,-1,-1,,1,0.9971144
e-devletsosyalyardim,0,365,-1,-1,,1,0.99986994
mavikocdernegi,4,361,4,86,Let's Encrypt,1,0.024504928
cantassen,0,365,-1,-1,,1,0.17638972
txmmrrxdeyzzgllsndee,1,364,-1,-1,,1,0.9999324
tmoooislemlerim,1,364,-1,-1,,1,0.98394805
trmer-sorgslsnb2,3,362,-1,-1,,1,0.9999181
albktr42,3,362,-1,-1,,1,0.999102
xn--day-lua,2,363,-1,-1,,1,0.998585
online-tr,3,361,-1,-1,,1,0.99876785
aracihsrsalrglasnaa,3,362,-1,-1,,1,0.9974475
paspopkopen,2,363,-1,-1,,1,0.61022544
significadevletap,2,363,-1,-1,,1,0.19831078
trmsersorglsans,3,362,-1,-1,,1,0.9917223
ttramersnsrgla,3,362,-1,-1,,1,0.9948192
vatandas,2,363,-1,-1,,1,0.3500575
tramersorglasan,3,362,-1,-1,,1,0.9259357
bimturkiye,2,363,-1,-1,,1,0.99960023
carsrento,6,358,-1,-1,,1,0.16497274
mutludestekfonu,3,362,-1,-1,,1,0.40782064
vadelikredi,2,363,-1,-1,,1,0.9872537
indirim,19,346,-1,-1,,1,0.83821887
garageotokiralama,309,54,-1,-1,,1,0.005490438
fatura-iade,5,359,-1,-1,,1,0.99899095
carsrento,6,358,-1,-1,,1,0.16497274
onaycebbbsubedeniiz,4,361,-1,-1,,1,0.99995863
hepsisigortam,7,723,-1,-1,,1,0.68078864
dofkmdmd,9,356,-1,-1,,1,0.89697623
yenilenenkampanya1ar,1,364,-1,-1,,1,0.9989839
basvurum-onayla-deniz,0,365,-1,-1,,1,0.9999745
xn--cmridaeslaialtr-j6c,6,359,-1,-1,,1,0.999984
tr,179,186,-1,-1,,1,0.47771388
freepanel,18,347,-1,-1,,1,0.1143227
plakadandetays2,3,362,-1,-1,,1,0.99799454
dexuspro,39,326,-1,-1,,1,0.57900333
digitaldenizacik,4,361,-1,-1,,1,0.16514377
dijitalmerkezi-denizacik,5,360,-1,-1,,1,0.9774498
bakiy-eiadefirsatibnncda,5,360,-1,-1,,1,0.9999975
firsatlartrbasliyortronline,5,360,-1,-1,,1,0.999936
global-bn-firsatiyakala,4,361,-1,-1,,1,0.99337834
global-bn-firsatiyakala,4,361,-1,-1,,1,0.99337834
teknohaftasonufirsatlari,3,362,-1,-1,,1,0.23354304
bnbakiyeninyarisiiade,2,363,-1,-1,,1,0.99998975
bnbyaribakiyenialhemen,2,363,-1,-1,,1,0.99950933
firsat-granti-basvurudays,1,364,-1,-1,,1,0.9999931
trilgilionlinetrbasvurularimiztr,2,363,-1,-1,,1,0.99999034
gnclyazfirsatibnancede,2,363,-1,-1,,1,0.9999707
firsatyagmurubnbcekilisi,1,364,-1,-1,,1,0.9999342
denizbanklacokkolay,4,361,-1,-1,,1,0.9995597
denizbanklasende,4,361,-1,-1,,1,0.99952936
bn-security-servicesdaysbasvurum,5,360,-1,-1,,1,0.9999969
bnsecurityservicesdaybasvurum,5,360,-1,-1,,1,0.9999901
bnsecurityservicesdaysbasvurum,5,360,-1,-1,,1,0.99999225
denizbanklaceptekolay,4,361,-1,-1,,1,0.99983275
mutlugonulluler,1,364,-1,-1,,1,0.0034589712
acikdeniz,4,361,-1,-1,,1,0.83700734
rolicka,212,152,-1,-1,,1,0.07606613
101vmobilsubekampanya,0,365,1,89,Let's Encrypt,1,0.9999683
hostingservices,3,362,-1,-1,,1,0.962866
yunuscuk,10,355,-1,-1,,1,0.091495976
windservice,14,351,-1,-1,,1,0.7097213
ttramer35x,10,355,-1,-1,,1,0.98733646
plakadandetays,3,362,-1,-1,,1,0.9523114
arccloer23,1,364,-1,-1,,1,0.97685075
hasarhemenogrren,0,365,-1,-1,,1,0.94372445
burgaan,1,364,-1,-1,,1,0.0065291086
bireysel-limit,1,364,-1,-1,,1,0.9996294
kredi,1,364,-1,-1,,1,0.71538
onlinekredi-ailevegenc,1,364,-1,-1,,1,0.999936
aviscaronline,3,362,-1,-1,,1,0.97316766
acikdeniz,4,361,-1,-1,,1,0.83700734
isbankkrediaidat,0,365,-1,-1,,1,0.9998429
mahb4,17,347,-1,-1,,1,0.777996
whateverbusiness,77,288,-1,-1,,1,0.98802465
atclkdsm,2,363,-1,-1,,1,0.99729794
yeniyeni23,1,364,-1,-1,,1,0.9809271
royalecik,2,363,-1,-1,,1,0.15143743
tapubasvuru,52,313,-1,-1,,1,0.9976948
acikdeniz-kampanya-burada,0,365,-1,-1,,1,0.99994195
acikdeniz-kampanya-burada,0,365,-1,-1,,1,0.99994195
tuvuturkrandevuolustur,0,365,-1,-1,,1,0.9989667
denizbanklacepte,4,361,-1,-1,,1,0.99978095
xn--kyltislem-g3a,2,363,-1,-1,,1,0.99995446
altayertsmdalvdsonrade,1,364,-1,-1,,1,0.99990344
hasarrogrenmell,1,364,-1,-1,,1,0.33032727
eastislem,4130,252,-1,-1,,1,0.98191273
nobodylij,63,302,-1,-1,,1,0.7377377
toykdnsksa,1,364,-1,-1,,1,0.9992841
mutlulukhalkasi,76,289,-1,-1,,1,0.14638245
yardimkervanimiz,8,357,-1,-1,,1,0.99715614
yarinaelele,16,348,16,74,Let's Encrypt,1,0.17736891
tm0slmcnzxqfly,4,361,-1,-1,,1,0.9999727
tarmrrpzzr,8,357,-1,-1,,1,0.99989617
mutlugonuller,16,349,-1,-1,,1,0.010435524
hasssrrrsrglaaama,1,364,-1,-1,,1,0.99514824
gldvclvt-dvbt,1,364,-1,-1,,1,0.9999784
tmmmdoxsdewssd,25,340,-1,-1,,1,0.9995369
tapusuzarsa,1,364,-1,-1,,1,0.0076301885
dnzsasdfadfjadkdspfadsdgnfdawe,33,332,-1,-1,,1,0.9999937
dnzmasdfnadskdadjdfasdoasf,33,332,-1,-1,,1,0.9999707
kvytttrkxkasdfskasdlasfpasdoasdaskjf,25,340,-1,-1,,1,0.99997926
xn--dnzamdfndasfkasdfjadsfdasdpdsgf-rwe,33,332,-1,-1,,1,0.9999962
ykbykbykbykbykbykbykbykbykbykbykb,5,360,-1,-1,,1,0.9999759
ileguvenlialim,20,345,-1,-1,,1,0.8240137
sahibinden,20,345,-1,-1,,1,0.99630356
e-getalisveristr,11,354,-1,-1,,1,0.98799884
xn--kuveyttrkkredi-msb,1,364,-1,-1,,1,0.9999676
grannnttt,1,364,-1,-1,,1,0.963381
besceneevents,46,319,-1,-1,,1,0.8696722
tramerpazartesi,0,365,-1,-1,,1,0.4070488
acardernegi,7,358,8,82,Let's Encrypt,1,0.017318863
sahibinden-guvnde-onay,64,301,-1,-1,,1,0.9999751
dnzsmdnendenceklizekaltsanan,1,364,-1,-1,,1,0.99998593
sahiblnden-parenguvende,0,365,-1,-1,,1,0.9999685
xn--bakiyenihesabnagecirtr-yld,0,365,-1,-1,,1,0.9999815
teldcvlt-sctv,0,365,-1,-1,,1,0.9986518
digitalogin,2,363,-1,-1,,1,0.04700886
vivivvprrroro,2,363,-1,-1,,1,0.9950113
vakifkampanyam,2682,239,296,73,Sectigo Limited,1,0.9998685
liyakat,2,363,-1,-1,,1,0.056164388
rendavutarih,0,365,-1,-1,,1,0.0068232147
salrandavuaksam,0,365,-1,-1,,1,0.41221783
istgg,0,365,-1,-1,,1,0.8839241
tabspurndvsun,0,365,-1,-1,,1,0.9784268
web-tapurandevu,1,364,-1,-1,,1,0.9993924
yeniyeni27,0,365,-1,-1,,1,0.9669827
tmomedlln,4,361,-1,-1,,1,0.99014574
garantttttttt,0,365,-1,-1,,1,0.9914248
helegelnene,3,362,-1,-1,,1,0.8829173
alidatsorqula,0,365,-1,-1,,1,0.9817281
guvende-sahibinden,1,363,-1,-1,,1,0.9999491
tapu-randevu,1,364,-1,-1,,1,0.86713684
tinxselz,157,208,-1,-1,,1,0.9825645
isimiveraracsd3,0,365,-1,-1,,1,0.9915869
dolapodemeguvenlisistem,0,365,-1,-1,,1,0.9999168
djtalvkfbnk,0,365,-1,-1,,1,0.999966
xn--a-1-0-1-indirim-frsat-0gde,0,365,-1,-1,,1,0.9999993
yeniyeni15,6,359,-1,-1,,1,0.9848385
r,4214,168,-1,-1,,1,0.56308216
r,4214,168,-1,-1,,1,0.56308216
sifirsatflareyurtgllbal,0,365,-1,-1,,1,0.99591655
randevu-tapu,1,364,-1,-1,,1,0.89600503
yunuspro,1,364,-1,-1,,1,0.048160087
onlinegirisbnncede,0,365,-1,-1,,1,0.99994576
karayolceza,29,335,29,61,Let's Encrypt,1,0.44518942
trafikihlal,183,181,35,55,Let's Encrypt,1,0.041616105
denizcebinizdefirsati,0,365,-1,-1,,1,0.9994173
sahibinden-guvenli-siparis,0,365,-1,-1,,1,0.99986315
onlinebnnsyazfirsati,0,365,-1,-1,,1,0.999718
grtaaaaaaaatn,1,364,-1,-1,,1,0.94989455
en,180,185,-1,-1,,1,0.174348
maxuygunkiralama,1,364,-1,-1,,1,0.47422695
dreamuygunkiralama,1,364,-1,-1,,1,0.1979341
aidat-sorgulasanatr,0,365,-1,-1,,1,0.99988747
bu-hafta-aktuelim,1,364,-1,-1,,1,0.8714536
yenibasvurum02,1,364,-1,-1,,1,0.99995685
51tramer51,1,364,-1,-1,,1,0.97693926
eterekem,6,359,-1,-1,,1,0.035607237
tmzaltaysonraodme,1,364,-1,-1,,1,0.99959177
acikdeniz,0,365,-1,-1,,1,0.83700734
denizbasvurugemisi,0,365,-1,-1,,1,0.9995728
mixuygunkiralama,1,364,-1,-1,,1,0.13147387
onefilo,20,345,-1,-1,,1,0.06880847
rentacarssfiloo,1,364,-1,-1,,1,0.99477994
xn--edvltgrhzmlrim-1zc,0,365,-1,-1,,1,0.99999475
evatandasyardimmerkezi,12,353,-1,-1,,1,0.9991985
krediler,0,365,-1,-1,,1,0.10363388
acikdeniz,0,365,-1,-1,,1,0.83700734
denizceptegemisi,0,365,-1,-1,,1,0.99859875
hgsmusterim,0,365,-1,-1,,1,0.999481
7yilozelfirsatlarbnancede,0,365,-1,-1,,1,0.99997663
8yilozelbnnancefirsatlari,0,365,-1,-1,,1,0.9997991
carsrento,7,357,-1,-1,,1,0.16497274
yardimtek,35,330,-1,-1,,1,0.7843192
ptbpuum-buisness,1,364,-1,-1,,1,0.950491
bmbaleyrl,2,363,-1,-1,,1,0.89992183
qpmg,134,231,-1,-1,,1,0.19405006
grantisssssss,0,365,-1,-1,,1,0.98746234
hmnkatilsendefirsatlaricin,0,365,-1,-1,,1,0.9999591
tunavakfi,21,345,-1,-1,,1,0.1451408
awsaldlvt-dvt,1,364,-1,-1,,1,0.9999583
bhsknsrnsc,2,363,-1,-1,,1,0.9995303
aidat-sorgulasanatr,0,365,-1,-1,,1,0.99988747
otherbog,57,308,-1,-1,,1,0.25011513
afyonbalicaznopelez,7,358,-1,-1,,1,0.93686587
sayridcobridsorezles,7,358,-1,-1,,1,0.18650486
game,32,333,33,57,Google Trust Services LLC,1,0.20794824
panel,1,364,-1,-1,,1,0.07941562
hayratdernegi,4,361,5,85,Let's Encrypt,1,0.008598943
miraciyardimi,25,340,-1,-1,,1,0.5482882
xn--edvltgrfreee-bnc,1,364,-1,-1,,1,0.99997914
trendyol,23,342,-1,-1,,1,0.3991819
expresstr,23,342,-1,-1,,1,0.33552328
s-ilan,29,336,-1,-1,,1,0.20893757
trendyol-siparis,29,336,-1,-1,,1,0.99749714
dnzmsndnenekclelaiaeklaatskalafspasd,2,363,-1,-1,,1,0.9999738
avis-tr,1,364,2,88,Let's Encrypt,1,0.99681205
avis-tr-online,1,364,2,88,Let's Encrypt,1,0.9999546
giris-sistemonay,1,364,-1,-1,,1,0.98995227
kansahibi,2,363,-1,-1,,1,0.044947874
sahibinden-guvenli-alisveris,2,362,-1,-1,,1,0.9998098
aracmetrix2,1,364,-1,-1,,1,0.9996847
edevletcsb,1,364,-1,-1,,1,0.9973521
yardimkervanlarimiz,1,364,-1,-1,,1,0.9981098
hizlislemler,5,360,-1,-1,,1,0.998733
trpetrol-vp,12,353,-1,-1,,1,0.9993861
tmm-bbvdfnn,2,363,-1,-1,,1,0.9971903
eevvlilikkrasindeesn,61,303,-1,-1,,1,0.9972421
evvlilikkrasindesn,61,303,-1,-1,,1,0.9211272
eevvlilikkrasindesn,61,303,-1,-1,,1,0.9862812
evllkdevlttkrdsinden,61,303,-1,-1,,1,0.9999802
trmsrglma,1,364,-1,-1,,1,0.9734098
ttramer553,2682,239,-1,-1,,1,0.9971155
hassaarssorglama,1,364,-1,-1,,1,0.88236815
basvur-ailegenc-online,0,365,-1,-1,,1,0.99994767
xn--wrwers-3ya4zb35d,0,365,-1,-1,,1,0.99999547
ykhsnkns,1,364,-1,-1,,1,0.99817693
trffkcza,3,362,-1,-1,,1,0.9965772
kuveytturklogin,0,365,-1,-1,,1,0.9951186
biim,4,361,-1,-1,,1,0.34037867
onlineaktuel,4,361,-1,-1,,1,0.6955531
petrolturk,26,339,-1,-1,,1,0.006434727
webbildiri-ihlal,6,359,-1,-1,,1,0.9975822
trpetrolleri-i,7,358,-1,-1,,1,0.991962
a101-bu-hafta-indirim-var,0,365,-1,-1,,1,0.9999902
dijitalwebislemler-denizacik,0,365,-1,-1,,1,0.9998995
hmnkatilsendebasvurfirsati2203yakla,0,365,-1,-1,,1,0.99999917
y7d,9,356,-1,-1,,1,0.11365148
tmos-msllerin,3,362,-1,-1,,1,0.97071296
yenidonemfirstibnnsda,0,365,-1,-1,,1,0.99993944
sahibimndenguvende,0,365,-1,-1,,1,0.99991786
onlinefirsatlara101com,0,365,-1,-1,,1,0.99996924
tramerodehemen,65,300,-1,-1,,1,0.99948895
kuveytturk-web-sube-kampanyalarimiz-finansman66,2683,238,-1,-1,,1,0.99998295
k-pr---l----cv-ad----ia1,4,361,-1,-1,,1,0.99999785
dijitalhizliislemler-denizacik,1,364,-1,-1,,1,0.99990225
yeniyeni30,1,364,-1,-1,,1,0.9781516
searchciustomerforkampanyabizimleburdankatilreal,0,365,-1,-1,,1,0.99997365
sorgupanel,47,318,-1,-1,,1,0.35617217
maxfiloarabalar,3,362,-1,-1,,1,0.80244637
flyrentcar,19,346,-1,-1,,1,0.19373359
sbmhizburada,0,365,-1,-1,,1,0.8297545
dev,32,333,-1,-1,,1,0.16367656
on1ineis1em1imtsizbasvur1ar,26,339,-1,-1,,1,0.99999404
guvensigortaniz,32,333,-1,-1,,1,0.47582638
kalitelihaber,46,319,-1,-1,,1,0.11156031
haasarrrodeme,0,365,-1,-1,,1,0.9987698
lhaasarrogrenmenolktasi,1,364,-1,-1,,1,0.78403604
lhasarogrenhizli,1,364,-1,-1,,1,0.86273474
acikdeniz,0,365,-1,-1,,1,0.83700734
acikdeniz,0,365,-1,-1,,1,0.83700734
firsatportaldenizkontrol,0,365,-1,-1,,1,0.83194524
firsatgemisidenizile,0,365,-1,-1,,1,0.99994874
deniz-onay,0,365,-1,-1,,1,0.96355325
basvtogapplwaysbn,0,365,-1,-1,,1,0.9994289
e-girisyap,0,365,-1,-1,,1,0.97859156
acik-deniz,22,343,-1,-1,,1,0.90417635
yeniyeni28,1,364,-1,-1,,1,0.9745281
onlinebasvurudenizilefirsatim,0,365,-1,-1,,1,0.9999727
acikdeniz,0,365,-1,-1,,1,0.83700734
acikdeniz,0,365,-1,-1,,1,0.83700734
denizlebasvuranindaonay,0,365,-1,-1,,1,0.9980292
cekilislersizlerle23firsatdays,0,365,-1,-1,,1,0.99997544
islemyapins,1,364,-1,-1,,1,0.94907314
hediyebnnsduyurugloballe,0,365,-1,-1,,1,0.99978274
lhasarsorgullahemen,0,365,-1,-1,,1,0.9975872
garrantieyt,14,351,-1,-1,,1,0.88150203
mervedursun,937,157,54,36,Let's Encrypt,1,0.07096119
evlksrkrdi150bintl,937,157,19,71,Let's Encrypt,1,0.9999877
denzguncel1374islem,1,364,-1,-1,,1,0.9998852
kuveytturkmobil,2,363,-1,-1,,1,0.9999093
sahibinden-guvende-satin-al,1,363,-1,-1,,1,0.99999845
zamanvakfim,2,363,-1,-1,,1,0.9307613
teknosavergisiz,4,361,-1,-1,,1,0.75999475
altayndaertsfrnsfrdksnda,0,365,-1,-1,,1,0.9998907
devletinaltinda,0,365,-1,-1,,1,0.9998105
sbmhizmetleri,0,365,-1,-1,,1,0.99727184
sahibinden-guvenli,5,360,-1,-1,,1,0.99988115
onlinem-tr,5,360,-1,-1,,1,0.99844533
sahibinden-param,6,359,-1,-1,,1,0.9999243
service-application,6,359,-1,-1,,1,0.99411064
guvenlialisticareti,19,345,-1,-1,,1,0.0066786865
guvenlialisticareti,19,345,-1,-1,,1,0.0066786865
urun-s,2,363,-1,-1,,1,0.80621135
sahibinden,1,364,-1,-1,,1,0.99630356
tr-get-ilanlar,1,364,-1,-1,,1,0.9837368
get-anindaodemepay,21,343,19,71,Let's Encrypt,1,0.9866311
get-anindaodemepay,21,343,19,71,Let's Encrypt,1,0.9866311
e-servis-app,21,344,-1,-1,,1,0.9405163
sahibinden-paramguvende,4,361,-1,-1,,1,0.9999943
e-alisverislerintr,4,361,-1,-1,,1,0.99239844
sahibinden,21,344,-1,-1,,1,0.99630356
sahibinden-online,2,363,-1,-1,,1,0.9999424
sahibinden,28,337,-1,-1,,1,0.99630356
